order_line_id,order_id,product_id,quantity,unit_price,discount_rate,source_row
L002951,O01206,P010,1,211.00,0.05,2952
L002952,O01207,P014,2,294.00,0.20,2953
L002953,O01208,P002,1,284.00,0.00,2954
L002954,O01208,P023,5,68.00,0.20,2955
L002955,O01208,P016,5,231.00,0.05,2956
L002956,O01208,P015,2,254.00,0.20,2957
L002957,O01209,P010,2,211.00,0.10,2958
L002958,O01210,P024,4,81.00,0.00,2959
L002959,O01210,P019,1,78.00,0.20,2960
L002960,O01210,P024,2,81.00,0.10,2961
L002961,O01211,P007,4,35.00,0.05,2962
L002962,O01211,P006,1,196.00,0.00,2963
L002963,O01211,P020,5,189.00,0.00,2964
L002964,O01211,P016,1,231.00,0.05,2965
L002965,O01212,P005,1,65.00,0.20,2966
L002966,O01212,P010,1,211.00,0.10,2967
L002967,O01212,P020,4,189.00,0.20,2968
L002968,O01213,P004,3,123.00,0.10,2969
L002969,O01214,P012,4,134.00,0.05,2970
L002970,O01214,P001,2,122.00,0.10,2971
L002971,O01214,P019,4,78.00,0.05,2972
L002972,O01215,P022,4,134.00,0.20,2973
L002973,O01215,P012,1,134.00,0.05,2974
L002974,O01215,P005,1,65.00,0.05,2975
L002975,O01216,P006,5,196.00,0.05,2976
L002976,O01216,P024,2,81.00,0.10,2977
L002977,O01216,P015,1,254.00,0.2,2978
L002978,O01217,P021,4,249.00,0.00,2979
L002979,O01217,P019,2,78.00,0.00,2980
L002980,O01217,P022,4,134.00,0.00,2981
L002981,O01217,P023,3,68.00,0.05,2982
L002982,O01218,P013,4,271.00,0.00,2983
L002983,O01218,P024,5,81.00,0.00,2984
L002984,O01218,P018,5,269.00,0.05,2985
L002985,O01219,P018,1,269.00,0.00,2986
L002986,O01220,P018,4,269.00,0.20,2987
L002987,O01220,P023,3,68.00,0.20,2988
L002988,O01220,P019,4,78.00,0.05,2989
L002989,O01220,P002,3,284.00,0.00,2990
L002990,O01221,P008,4,188.00,0.10,2991
L002991,O01221,P016,2,231.00,0.00,2992
L002992,O01222,P011,1,80.00,0.10,2993
L002993,O01222,P015,4,254.00,0.10,2994
L002994,O01223,P002,4,284.00,0.05,2995
L002995,O01223,P006,3,196.00,0.10,2996
L002996,O01224,P014,4,294.00,0.05,2997
L002997,O01224,P020,5,189.00,0.10,2998
L002998,O01224,P013,3,271.00,0.00,2999
L002999,O01224,P009,1,93.00,0.10,3000
L003000,O01225,P014,2,294.00,0.00,3001
L003001,O01225,P003,3,199.00,0.10,3002
L003002,O01225,P002,1,284.00,0.00,3003
L003003,O01226,P003,1,199.00,0.00,3004
L003004,O01226,P014,2,294.00,0.20,3005
L003005,O01226,P018,1,269.00,0.10,3006
L003006,O01226,P022,5,134.00,0.00,3007
L003007,O01227,P023,4,68.00,0.00,3008
L003008,O01227,P018,1,269.00,0.05,3009
L003009,O01227,P005,2,65.00,0.05,3010
L003010,O01227,P001,2,122.00,0.00,3011
L003011,O01228,P006,4,196.00,0.10,3012
L003012,O01228,P020,2,189.00,0.10,3013
L003013,O01228,P022,4,134.00,0.20,3014
L003014,O01229,P017,2,300.00,0.00,3015
L003015,O01229,P002,4,284.00,0.05,3016
L003016,O01229,P022,2,134.00,0.05,3017
L003017,O01229,P015,4,254.00,0.10,3018
L003018,O01230,P004,5,123.00,0.05,3019
L003019,O01230,P017,2,300.00,0.10,3020
L003020,O01231,P003,4,199.00,0.10,3021
L003021,O01231,P015,5,254.00,0.00,3022
L003022,O01231,P004,4,123.00,0.10,3023
L003023,O01231,P008,3,188.00,0.20,3024
L003024,O01232,P013,1,271.00,0.05,3025
L003025,O01233,P015,2,254.00,0.20,3026
L003026,O01233,P014,1,294.00,0.20,3027
L003027,O01233,P016,4,231.00,0.00,3028
L003028,O01234,P015,2,254.00,0.05,3029
L003029,O01234,P014,3,294.00,0.00,3030
L003030,O01234,P018,2,269.00,0.20,3031
L003031,O01234,P001,1,122.00,0.05,3032
L003032,O01235,P020,5,189.00,0.20,3033
L003033,O01235,P015,4,254.00,0.10,3034
L003034,O01236,P004,2,123.00,0.05,3035
L003035,O01236,P021,2,249.00,0.05,3036
L003036,O01236,P012,1,134.00,0.20,3037
L003037,O01236,P016,2,231.00,0.05,3038
L003038,O01237,P007,2,35.00,0.00,3039
L003039,O01237,P008,3,188.00,0,3040
L003040,O01238,P023,5,68.00,0.20,3041
L003041,O01238,P017,3,300.00,0.00,3042
L003042,O01239,P006,4,196.00,0.10,3043
L003043,O01239,P023,1,68.00,0.05,3044
L003044,O01239,P002,1,284.00,0.10,3045
L003045,O01239,P018,4,269.00,0.05,3046
L003046,O01240,P008,5,188.00,0.10,3047
L003047,O01240,P024,4,81.00,0.20,3048
L003048,O01240,P001,4,122.00,0.10,3049
L003049,O01241,P004,5,123.00,0.00,3050
L003050,O01242,P022,2,134.00,0.20,3051
L003051,O01242,P016,2,231.00,0.10,3052
L003052,O01242,P017,4,300.00,0.10,3053
L003053,O01243,P021,3,249.00,0.05,3054
L003054,O01243,P014,1,294.00,0.05,3055
L003055,O01243,P008,2,188.00,0.05,3056
L003056,O01243,P016,2,231.00,0.10,3057
L003057,O01244,P015,3,254.00,0.00,3058
L003058,O01244,P019,4,78.00,0.10,3059
L003059,O01245,P013,3,271.00,0.05,3060
L003060,O01245,P023,5,68.00,0.05,3061
L003061,O01245,P003,3,199.00,0.00,3062
L003062,O01246,P009,1,93.00,0.10,3063
L003063,O01247,P016,1,231.00,0.10,3064
L003064,O01248,P014,5,294.00,0.10,3065
L003065,O01248,P018,2,269.00,0.00,3066
L003066,O01248,P007,1,35.00,0.00,3067
L003067,O01249,P011,4,80.00,0.05,3068
L003068,O01249,P008,3,188.00,0.05,3069
L003069,O01249,P003,2,199.00,0.05,3070
L003070,O01250,P012,4,134.00,0.2,3071
L003071,O01250,P020,4,189.00,0.10,3072
L003072,O01250,P010,3,211.00,0.00,3073
L003073,O01251,P014,1,294.00,0.05,3074
L003074,O01252,P005,1,65.00,0.05,3075
L003075,O01252,P019,1,78.00,0.05,3076
L003076,O01253,P013,2,271.00,0.00,3077
L003077,O01254,P010,1,211.00,0.20,3078
L003078,O01254,P019,2,78.00,0.20,3079
L003079,O01254,P001,5,122.00,0.05,3080
L003080,O01254,P021,1,249.00,0.00,3081
L003081,O01255,P001,1,122.00,0.10,3082
L003082,O01255,P011,5,80.00,0.05,3083
L003083,O01255,P012,4,134.00,0.05,3084
L003084,O01256,P016,4,231.00,0.05,3085
L003085,O01256,P017,2,300.00,0.10,3086
L003086,O01256,P005,2,65.00,0.20,3087
L003087,O01256,P018,5,269.00,0.10,3088
L003088,O01257,P023,3,68.00,0.00,3089
L003089,O01257,P006,4,196.00,0.20,3090
L003090,O01257,P008,1,188.00,0.20,3091
L003091,O01257,P013,5,271.00,0.05,3092
L003092,O01258,P009,3,93.00,0.00,3093
L003093,O01258,P011,3,80.00,0.05,3094
L003094,O01258,P010,4,211.00,0.05,3095
L003095,O01259,P013,1,271.00,0.10,3096
L003096,O01259,P021,1,249.00,0.20,3097
L003097,O01259,P021,1,249.00,0.05,3098
L003098,O01260,P013,4,271.00,0.10,3099
L003099,O01261,P018,1,269.00,0.00,3100
L003100,O01261,P009,4,93.00,0.00,3101
L003101,O01262,P013,3,271.00,0.2,3102
L003102,O01262,P023,3,68.00,0.05,3103
L003103,O01263,P014,5,294.00,0.05,3104
L003104,O01263,P012,2,134.00,0.00,3105
L003105,O01263,P016,1,231.00,0.05,3106
L003106,O01263,P013,3,271.00,0.20,3107
L003107,O01264,P002,3,284.00,0.05,3108
L003108,O01264,P017,1,300.00,0.20,3109
L003109,O01264,P010,1,211.00,0.10,3110
L003110,O01265,P005,1,65.00,0.00,3111
L003111,O01265,P005,5,65.00,0.05,3112
L003112,O01266,P012,5,134.00,0.20,3113
L003113,O01266,P017,2,300.00,0.10,3114
L003114,O01267,P012,1,134.00,0.10,3115
L003115,O01267,P022,4,134.00,0.05,3116
L003116,O01267,P020,1,189.00,0.20,3117
L003117,O01268,P012,1,134.00,0.00,3118
L003118,O01268,P024,1,81.00,0.05,3119
L003119,O01268,P016,5,231.00,0.00,3120
L003120,O01269,P020,2,189.00,0.10,3121
L003121,O01269,P022,1,134.00,0.20,3122
L003122,O01270,P023,3,68.00,0.20,3123
L003123,O01270,P011,3,80.00,0.10,3124
L003124,O01270,P003,2,199.00,0.05,3125
L003125,O01270,P012,5,134.00,0.10,3126
L003126,O01271,P024,4,81.00,0.00,3127
L003127,O01272,P010,2,211.00,0.20,3128
L003128,O01272,P006,5,196.00,0.20,3129
L003129,O01272,P011,4,80.00,0.00,3130
L003130,O01273,P003,3,199.00,0.10,3131
L003131,O01274,P016,3,231.00,0.10,3132
L003132,O01274,P021,4,249.00,0,3133
L003133,O01275,P023,5,68.00,0.05,3134
L003134,O01275,P011,2,80.00,0.00,3135
L003135,O01276,P007,5,35.00,0.10,3136
L003136,O01276,P007,4,35.00,0.20,3137
L003137,O01276,P004,1,123.00,0.10,3138
L003138,O01276,P007,5,35.00,0.10,3139
L003139,O01277,P002,5,284.00,0.05,3140
L003140,O01278,P013,1,271.00,0.10,3141
L003141,O01279,P021,4,249.00,0.00,3142
L003142,O01279,P024,5,81.00,0.05,3143
L003143,O01280,P011,1,80.00,0.05,3144
L003144,O01280,P023,3,68.00,0.10,3145
L003145,O01281,P008,1,188.00,0.00,3146
L003146,O01281,P018,2,269.00,0.00,3147
L003147,O01282,P009,5,93.00,0.00,3148
L003148,O01283,P012,5,134.00,0.10,3149
L003149,O01284,P022,3,134.00,0.20,3150
L003150,O01284,P018,2,269.00,0.05,3151
L003151,O01284,P009,5,93.00,0.05,3152
L003152,O01285,P001,2,122.00,0.10,3153
L003153,O01285,P005,1,65.00,0.20,3154
L003154,O01285,P007,4,35.00,0.10,3155
L003155,O01286,P001,2,122.00,0.10,3156
L003156,O01287,P013,2,271.00,0.20,3157
L003157,O01288,P021,2,249.00,0.05,3158
L003158,O01289,P008,5,188.00,0.10,3159
L003159,O01289,P022,4,134.00,0.00,3160
L003160,O01289,P020,5,189.00,0.20,3161
L003161,O01289,P023,2,68.00,0.05,3162
L003162,O01290,P004,3,123.00,0.20,3163
L003163,O01290,P012,4,134.00,0.1,3164
L003164,O01290,P003,2,199.00,0.20,3165
L003165,O01291,P022,2,134.00,0.00,3166
L003166,O01291,P003,5,199.00,0.00,3167
L003167,O01292,P008,5,188.00,0.10,3168
L003168,O01293,P022,4,134.00,0.20,3169
L003169,O01293,P020,3,189.00,0.05,3170
L003170,O01293,P011,4,80.00,0.20,3171
L003171,O01293,P015,2,254.00,0.05,3172
L003172,O01294,P007,1,35.00,0.05,3173
L003173,O01295,P018,4,269.00,0.05,3174
L003174,O01296,P005,1,65.00,0.05,3175
L003175,O01296,P008,2,188.00,0.10,3176
L003176,O01296,P006,1,196.00,0.05,3177
L003177,O01296,P010,4,211.00,0.00,3178
L003178,O01297,P022,5,134.00,0.00,3179
L003179,O01298,P023,2,68.00,0.20,3180
L003180,O01298,P012,1,134.00,0.20,3181
L003181,O01298,P008,2,188.00,0.10,3182
L003182,O01298,P018,4,269.00,0.10,3183
L003183,O01299,P007,5,35.00,0.10,3184
L003184,O01299,P022,1,134.00,0.00,3185
L003185,O01300,P007,2,35.00,0.00,3186
L003186,O01301,P024,2,81.00,0.00,3187
L003187,O01302,P006,3,196.00,0.00,3188
L003188,O01303,P010,1,211.00,0.00,3189
L003189,O01303,P005,5,65.00,0.10,3190
L003190,O01303,P008,5,188.00,0.20,3191
L003191,O01303,P017,2,300.00,0.05,3192
L003192,O01304,P013,5,271.00,0.10,3193
L003193,O01304,P006,2,196.00,0.00,3194
L003194,O01304,P003,2,199.00,0.1,3195
L003195,O01304,P023,5,68.00,0.00,3196
L003196,O01305,P023,1,68.00,0.00,3197
L003197,O01306,P007,2,35.00,0.05,3198
L003198,O01307,P021,4,249.00,0.20,3199
L003199,O01308,P023,1,68.00,0.20,3200
L003200,O01308,P009,4,93.00,0.20,3201
L003201,O01308,P017,1,300.00,0.10,3202
L003202,O01308,P022,5,134.00,0.20,3203
L003203,O01309,P020,2,189.00,0.10,3204
L003204,O01309,P018,1,269.00,0.20,3205
L003205,O01309,P020,5,189.00,0.10,3206
L003206,O01310,P014,2,294.00,0.00,3207
L003207,O01310,P023,1,68.00,0.20,3208
L003208,O01310,P013,4,271.00,0.10,3209
L003209,O01310,P015,1,254.00,0.05,3210
L003210,O01311,P005,2,65.00,0.20,3211
L003211,O01311,P003,3,199.00,0.05,3212
L003212,O01311,P015,2,254.00,0.20,3213
L003213,O01312,P002,1,284.00,0.10,3214
L003214,O01313,P016,1,231.00,0.20,3215
L003215,O01314,P022,5,134.00,0.10,3216
L003216,O01314,P021,3,249.00,0.10,3217
L003217,O01314,P019,5,78.00,0.00,3218
L003218,O01314,P012,4,134.00,0.20,3219
L003219,O01315,P023,1,68.00,0.10,3220
L003220,O01315,P011,4,80.00,0.05,3221
L003221,O01315,P018,5,269.00,0.00,3222
L003222,O01315,P021,4,249.00,0.05,3223
L003223,O01316,P022,4,134.00,0.10,3224
L003224,O01316,P002,3,284.00,0.05,3225
L003225,O01316,P010,5,211.00,0.1,3226
L003226,O01316,P010,5,211.00,0.20,3227
L003227,O01317,P002,1,284.00,0.00,3228
L003228,O01318,P001,5,122.00,0.20,3229
L003229,O01318,P019,2,78.00,0.00,3230
L003230,O01319,P019,4,78.00,0.10,3231
L003231,O01319,P018,1,269.00,0.05,3232
L003232,O01319,P022,3,134.00,0.05,3233
L003233,O01319,P013,4,271.00,0.10,3234
L003234,O01320,P023,2,68.00,0.05,3235
L003235,O01320,P019,5,78.00,0.10,3236
L003236,O01320,P014,1,294.00,0.00,3237
L003237,O01321,P014,3,294.00,0.05,3238
L003238,O01321,P011,5,80.00,0.05,3239
L003239,O01321,P021,4,249.00,0.00,3240
L003240,O01322,P008,5,188.00,0.05,3241
L003241,O01322,P010,4,211.00,0.10,3242
L003242,O01322,P023,4,68.00,0.10,3243
L003243,O01323,P020,3,189.00,0.10,3244
L003244,O01324,P006,4,196.00,0.20,3245
L003245,O01325,P003,5,199.00,0.10,3246
L003246,O01325,P015,1,254.00,0.10,3247
L003247,O01326,P008,3,188.00,0.10,3248
L003248,O01326,P016,4,231.00,0.20,3249
L003249,O01327,P022,1,134.00,0.20,3250
L003250,O01327,P005,4,65.00,0.00,3251
L003251,O01327,P021,2,249.00,0.05,3252
L003252,O01327,P017,2,300.00,0.10,3253
L003253,O01328,P019,5,78.00,0.05,3254
L003254,O01328,P010,2,211.00,0.20,3255
L003255,O01328,P001,2,122.00,0.20,3256
L003256,O01329,P014,1,294.00,0,3257
L003257,O01329,P010,4,211.00,0.20,3258
L003258,O01330,P012,4,134.00,0.00,3259
L003259,O01330,P001,5,122.00,0.00,3260
L003260,O01330,P018,2,269.00,0.10,3261
L003261,O01331,P013,5,271.00,0.20,3262
L003262,O01332,P022,5,134.00,0.05,3263
L003263,O01333,P013,5,271.00,0.20,3264
L003264,O01333,P020,3,189.00,0.00,3265
L003265,O01334,P004,3,123.00,0.10,3266
L003266,O01335,P021,1,249.00,0.10,3267
L003267,O01336,P011,3,80.00,0.05,3268
L003268,O01337,P017,2,300.00,0.00,3269
L003269,O01338,P020,5,189.00,0.05,3270
L003270,O01338,P018,4,269.00,0.05,3271
L003271,O01339,P003,2,199.00,0.05,3272
L003272,O01339,P006,4,196.00,0.05,3273
L003273,O01340,P007,2,35.00,0.20,3274
L003274,O01340,P010,4,211.00,0.00,3275
L003275,O01340,P010,3,211.00,0.10,3276
L003276,O01340,P014,3,294.00,0.05,3277
L003277,O01341,P010,5,211.00,0.05,3278
L003278,O01342,P015,2,254.00,0.00,3279
L003279,O01342,P014,2,294.00,0.05,3280
L003280,O01343,P020,2,189.00,0.10,3281
L003281,O01343,P002,3,284.00,0.10,3282
L003282,O01343,P021,4,249.00,0.05,3283
L003283,O01343,P021,3,249.00,0.05,3284
L003284,O01344,P016,5,231.00,0.10,3285
L003285,O01344,P012,4,134.00,0.00,3286
L003286,O01344,P005,1,65.00,0.20,3287
L003287,O01344,P003,3,199.00,0,3288
L003288,O01345,P023,5,68.00,0.00,3289
L003289,O01345,P012,2,134.00,0.10,3290
L003290,O01345,P010,3,211.00,0.05,3291
L003291,O01346,P011,5,80.00,0.20,3292
L003292,O01346,P001,3,122.00,0.00,3293
L003293,O01346,P021,3,249.00,0.05,3294
L003294,O01346,P003,5,199.00,0.05,3295
L003295,O01347,P009,3,93.00,0.10,3296
L003296,O01347,P007,3,35.00,0.05,3297
L003297,O01347,P005,1,65.00,0.10,3298
L003298,O01348,P016,1,231.00,0.20,3299
L003299,O01348,P021,2,249.00,0.20,3300
L003300,O01348,P011,3,80.00,0.10,3301
L003301,O01348,P024,5,81.00,0.05,3302
L003302,O01349,P020,5,189.00,0.10,3303
L003303,O01349,P016,4,231.00,0.10,3304
L003304,O01349,P018,3,269.00,0.10,3305
L003305,O01349,P007,4,35.00,0.05,3306
L003306,O01350,P007,5,35.00,0.10,3307
L003307,O01351,P006,3,196.00,0.20,3308
L003308,O01351,P021,1,249.00,0.00,3309
L003309,O01351,P022,3,134.00,0.00,3310
L003310,O01352,P009,1,93.00,0.10,3311
L003311,O01352,P001,1,122.00,0.10,3312
L003312,O01352,P013,5,271.00,0.20,3313
L003313,O01352,P021,4,249.00,0.05,3314
L003314,O01353,P001,5,122.00,0.00,3315
L003315,O01354,P001,5,122.00,0.10,3316
L003316,O01354,P021,5,249.00,0.20,3317
L003317,O01354,P018,4,269.00,0.05,3318
L003318,O01354,P016,4,231.00,0,3319
L003319,O01355,P018,2,269.00,0.20,3320
L003320,O01356,P009,5,93.00,0.20,3321
L003321,O01356,P003,1,199.00,0.20,3322
L003322,O01356,P009,3,93.00,0.05,3323
L003323,O01357,P013,1,271.00,0.10,3324
L003324,O01357,P014,5,294.00,0.00,3325
L003325,O01358,P024,4,81.00,0.20,3326
L003326,O01358,P024,5,81.00,0.20,3327
L003327,O01358,P012,4,134.00,0.10,3328
L003328,O01359,P014,1,294.00,0.05,3329
L003329,O01359,P008,1,188.00,0.05,3330
L003330,O01359,P017,5,300.00,0.10,3331
L003331,O01359,P020,2,189.00,0.05,3332
L003332,O01360,P008,2,188.00,0.00,3333
L003333,O01361,P024,2,81.00,0.05,3334
L003334,O01361,P015,1,254.00,0.05,3335
L003335,O01361,P005,2,65.00,0.05,3336
L003336,O01362,P013,2,271.00,0.20,3337
L003337,O01363,P008,4,188.00,0.00,3338
L003338,O01363,P014,1,294.00,0.00,3339
L003339,O01363,P021,3,249.00,0.05,3340
L003340,O01364,P007,2,35.00,0.05,3341
L003341,O01364,P024,4,81.00,0.05,3342
L003342,O01365,P009,2,93.00,0.00,3343
L003343,O01365,P018,5,269.00,0.10,3344
L003344,O01365,P024,3,81.00,0.00,3345
L003345,O01365,P008,1,188.00,0.05,3346
L003346,O01366,P021,5,249.00,0.10,3347
L003347,O01366,P007,3,35.00,0.05,3348
L003348,O01366,P004,2,123.00,0.10,3349
L003349,O01366,P004,4,123.00,0,3350
L003350,O01367,P013,5,271.00,0.05,3351
L003351,O01368,P021,4,249.00,0.20,3352
L003352,O01368,P001,3,122.00,0.00,3353
L003353,O01368,P007,4,35.00,0.00,3354
L003354,O01368,P023,3,68.00,0.05,3355
L003355,O01369,P024,3,81.00,0.05,3356
L003356,O01370,P019,3,78.00,0.00,3357
L003357,O01371,P017,2,300.00,0.05,3358
L003358,O01371,P005,4,65.00,0.20,3359
L003359,O01371,P021,4,249.00,0.20,3360
L003360,O01372,P005,2,65.00,0.00,3361
L003361,O01372,P008,5,188.00,0.00,3362
L003362,O01372,P005,5,65.00,0.00,3363
L003363,O01373,P007,4,35.00,0.10,3364
L003364,O01373,P013,3,271.00,0.10,3365
L003365,O01373,P005,5,65.00,0.00,3366
L003366,O01374,P021,4,249.00,0.00,3367
L003367,O01374,P009,3,93.00,0.05,3368
L003368,O01374,P022,2,134.00,0.05,3369
L003369,O01375,P022,1,134.00,0.00,3370
L003370,O01375,P012,3,134.00,0.10,3371
L003371,O01375,P024,5,81.00,0.00,3372
L003372,O01376,P010,2,211.00,0.20,3373
L003373,O01376,P016,5,231.00,0.10,3374
L003374,O01376,P005,2,65.00,0.20,3375
L003375,O01377,P008,4,188.00,0.00,3376
L003376,O01377,P018,1,269.00,0.10,3377
L003377,O01377,P015,1,254.00,0.20,3378
L003378,O01378,P014,2,294.00,0.05,3379
L003379,O01378,P011,1,80.00,0.20,3380
L003380,O01378,P006,1,196.00,0.2,3381
L003381,O01378,P020,1,189.00,0.05,3382
L003382,O01379,P009,2,93.00,0.00,3383
L003383,O01379,P018,1,269.00,0.20,3384
L003384,O01379,P011,4,80.00,0.20,3385
L003385,O01379,P001,2,122.00,0.05,3386
L003386,O01380,P014,1,294.00,0.10,3387
L003387,O01380,P016,1,231.00,0.00,3388
L003388,O01381,P007,3,35.00,0.10,3389
L003389,O01382,P005,2,65.00,0.20,3390
L003390,O01382,P003,5,199.00,0.00,3391
L003391,O01382,P005,5,65.00,0.00,3392
L003392,O01382,P016,2,231.00,0.10,3393
L003393,O01383,P009,1,93.00,0.00,3394
L003394,O01383,P016,1,231.00,0.20,3395
L003395,O01383,P015,3,254.00,0.10,3396
L003396,O01384,P020,5,189.00,0.20,3397
L003397,O01384,P020,1,189.00,0.20,3398
L003398,O01384,P022,5,134.00,0.05,3399
L003399,O01384,P022,3,134.00,0.05,3400
L003400,O01385,P009,2,93.00,0.05,3401
L003401,O01385,P021,1,249.00,0.00,3402
L003402,O01385,P007,3,35.00,0.05,3403
L003403,O01386,P024,2,81.00,0.05,3404
L003404,O01386,P023,4,68.00,0.05,3405
L003405,O01386,P010,3,211.00,0.20,3406
L003406,O01386,P016,2,231.00,0.00,3407
L003407,O01387,P004,2,123.00,0.05,3408
L003408,O01387,P009,1,93.00,0.20,3409
L003409,O01387,P018,1,269.00,0.05,3410
L003410,O01387,P023,2,68.00,0.05,3411
L003411,O01388,P013,4,271.00,0.1,3412
L003412,O01389,P022,1,134.00,0.10,3413
L003413,O01390,P014,5,294.00,0.20,3414
L003414,O01391,P006,1,196.00,0.05,3415
L003415,O01392,P009,2,93.00,0.10,3416
L003416,O01392,P003,3,199.00,0.20,3417
L003417,O01392,P017,5,300.00,0.05,3418
L003418,O01393,P011,3,80.00,0.00,3419
L003419,O01393,P002,2,284.00,0.20,3420
L003420,O01394,P021,4,249.00,0.20,3421
L003421,O01394,P018,1,269.00,0.20,3422
L003422,O01394,P012,4,134.00,0.05,3423
L003423,O01395,P013,5,271.00,0.10,3424
L003424,O01395,P012,3,134.00,0.10,3425
L003425,O01395,P006,3,196.00,0.05,3426
L003426,O01395,P011,3,80.00,0.10,3427
L003427,O01396,P020,3,189.00,0.00,3428
L003428,O01397,P016,2,231.00,0.05,3429
L003429,O01397,P007,2,35.00,0.05,3430
L003430,O01397,P013,4,271.00,0.00,3431
L003431,O01397,P013,4,271.00,0.20,3432
L003432,O01398,P002,3,284.00,0.00,3433
L003433,O01398,P015,3,254.00,0.20,3434
L003434,O01399,P005,2,65.00,0.20,3435
L003435,O01400,P014,5,294.00,0.05,3436
L003436,O01400,P013,4,271.00,0.20,3437
L003437,O01401,P024,4,81.00,0.05,3438
L003438,O01401,P007,1,35.00,0.00,3439
L003439,O01401,P017,3,300.00,0.00,3440
L003440,O01401,P012,3,134.00,0.20,3441
L003441,O01402,P004,3,123.00,0.05,3442
L003442,O01403,P011,1,80.00,0.1,3443
L003443,O01404,P011,3,80.00,0.20,3444
L003444,O01405,P016,2,231.00,0.20,3445
L003445,O01406,P017,1,300.00,0.05,3446
L003446,O01406,P004,3,123.00,0.05,3447
L003447,O01406,P007,3,35.00,0.10,3448
L003448,O01407,P006,1,196.00,0.10,3449
L003449,O01407,P015,1,254.00,0.20,3450
L003450,O01408,P001,1,122.00,0.00,3451
L003451,O01408,P017,5,300.00,0.20,3452
L003452,O01408,P024,4,81.00,0.20,3453
L003453,O01409,P017,4,300.00,0.10,3454
L003454,O01410,P018,4,269.00,0.05,3455
L003455,O01410,P013,2,271.00,0.05,3456
L003456,O01411,P005,2,65.00,0.20,3457
L003457,O01411,P016,1,231.00,0.10,3458
L003458,O01411,P020,4,189.00,0.00,3459
L003459,O01411,P023,5,68.00,0.05,3460
L003460,O01412,P007,4,35.00,0.00,3461
L003461,O01412,P015,3,254.00,0.05,3462
L003462,O01412,P008,2,188.00,0.20,3463
L003463,O01412,P001,2,122.00,0.10,3464
L003464,O01413,P007,4,35.00,0.10,3465
L003465,O01413,P002,2,284.00,0.20,3466
L003466,O01414,P013,3,271.00,0.20,3467
L003467,O01415,P020,4,189.00,0.00,3468
L003468,O01415,P020,3,189.00,0.00,3469
L003469,O01416,P005,5,65.00,0.20,3470
L003470,O01416,P012,3,134.00,0.10,3471
L003471,O01417,P018,5,269.00,0.05,3472
L003472,O01418,P018,3,269.00,0.00,3473
L003473,O01419,P012,4,134.00,0.05,3474
L003474,O01420,P014,5,294.00,0.10,3475
L003475,O01420,P001,4,122.00,0.05,3476
L003476,O01420,P010,4,211.00,0.00,3477
L003477,O01420,P012,4,134.00,0.10,3478
L003478,O01421,P012,3,134.00,0.00,3479
L003479,O01422,P004,1,123.00,0.00,3480
L003480,O01422,P024,3,81.00,0.20,3481
L003481,O01423,P015,2,254.00,0.20,3482
L003482,O01423,P007,4,35.00,0.05,3483
L003483,O01424,P019,4,78.00,0.00,3484
L003484,O01425,P003,2,199.00,0.10,3485
L003485,O01426,P013,5,271.00,0.05,3486
L003486,O01426,P018,1,269.00,0.05,3487
L003487,O01426,P014,4,294.00,0.10,3488
L003488,O01426,P014,2,294.00,0.10,3489
L003489,O01427,P007,1,35.00,0.10,3490
L003490,O01427,P012,2,134.00,0.00,3491
L003491,O01428,P021,2,249.00,0.20,3492
L003492,O01428,P017,2,300.00,0.05,3493
L003493,O01428,P006,2,196.00,0.00,3494
L003494,O01428,P014,4,294.00,0.20,3495
L003495,O01429,P020,2,189.00,0.05,3496
L003496,O01429,P020,2,189.00,0.10,3497
L003497,O01430,P001,3,122.00,0.05,3498
L003498,O01430,P013,1,271.00,0.05,3499
L003499,O01431,P003,5,199.00,0.00,3500
L003500,O01431,P015,3,254.00,0.10,3501
L003501,O01431,P015,1,254.00,0.10,3502
L003502,O01431,P013,4,271.00,0.05,3503
L003503,O01432,P011,3,80.00,0.20,3504
L003504,O01432,P017,4,300.00,0.2,3505
L003505,O01433,P021,1,249.00,0.20,3506
L003506,O01434,P002,1,284.00,0.00,3507
L003507,O01435,P005,5,65.00,0.00,3508
L003508,O01435,P022,4,134.00,0.05,3509
L003509,O01435,P021,1,249.00,0.05,3510
L003510,O01435,P019,5,78.00,0.00,3511
L003511,O01436,P005,2,65.00,0.10,3512
L003512,O01436,P016,1,231.00,0.10,3513
L003513,O01437,P013,4,271.00,0.05,3514
L003514,O01437,P018,3,269.00,0.20,3515
L003515,O01437,P002,4,284.00,0.20,3516
L003516,O01438,P020,3,189.00,0.05,3517
L003517,O01438,P018,3,269.00,0.10,3518
L003518,O01438,P022,4,134.00,0.05,3519
L003519,O01439,P022,5,134.00,0.00,3520
L003520,O01439,P021,3,249.00,0.20,3521
L003521,O01439,P021,1,249.00,0.05,3522
L003522,O01440,P020,5,189.00,0.00,3523
L003523,O01440,P006,5,196.00,0.05,3524
L003524,O01440,P001,5,122.00,0.05,3525
L003525,O01441,P024,2,81.00,0.05,3526
L003526,O01441,P011,3,80.00,0.10,3527
L003527,O01441,P021,3,249.00,0.00,3528
L003528,O01441,P017,1,300.00,0.10,3529
L003529,O01442,P003,5,199.00,0.20,3530
L003530,O01442,P021,2,249.00,0.20,3531
L003531,O01442,P010,3,211.00,0.05,3532
L003532,O01442,P021,4,249.00,0.20,3533
