order_id,customer_id,order_date,order_month,channel,region,segment,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,completed_orders,purchasing_customers,aov,unit_return_rate,net_sales_share
O00558,C0252,2025-10-23,2025-10,Online,West,Business,284.00,28.4000,255.6000,0.0000,255.6000,1,0,1,1,255.6000,0,0.0001362840500847083217408357241
O00559,C0033,2025-12-13,2025-12,Online,South,Business,2817.00,49.7500,2767.2500,0.0000,2767.2500,13,0,1,1,2767.2500,0,0.001475477455386968322915992400
O00560,C0216,2025-08-21,2025-08,Store,North,Consumer,1250.00,250.0000,1000.0000,454.4000,545.6000,5,2,1,1,545.6000,0.4,0.0002909099285063257446862283688
O00561,C0270,2025-08-15,2025-08,Online,East,Business,758.00,13.0000,745.0000,0.0000,745.0000,6,0,1,1,745.0000,0,0.0003972285497382930348079914493
O00562,C0172,2025-09-13,2025-09,Online,North,Consumer,1622.00,109.4500,1512.5500,0.0000,1512.5500,8,0,1,1,1512.5500,0,0.0008064805945055773554346677404
O00563,C0160,2025-11-23,2025-11,Online,West,Business,2887.00,421.9000,2465.1000,0.0000,2465.1000,18,0,1,1,2465.1000,0,0.001314373285852169342423060029
O00564,C0230,2025-01-30,2025-01,Online,East,Consumer,123.00,24.6000,98.4000,0.0000,98.4000,1,0,1,1,98.4000,0,0.00005246616012650742902698840082
O00565,C0237,2025-06-24,2025-06,Store,South,Consumer,1005.00,47.6000,957.4000,28.0000,929.4000,8,1,1,1,929.4000,0.125,0.0004955492807070732168463721516
O00566,C0182,2025-03-17,2025-03,Online,West,Business,1330.00,215.2000,1114.8000,0.0000,1114.8000,5,0,1,1,1114.8000,0,0.0005944032043600658727569783459
O00567,C0257,2025-07-19,2025-07,Store,North,Business,70.00,14.0000,56.0000,28.0000,28.0000,2,1,1,1,28.0000,0.5,0.00001492939515794926842231377259
O00568,C0286,2025-01-15,2025-01,Store,West,Business,1476.00,90.8000,1385.2000,0.0000,1385.2000,9,0,1,1,1385.2000,0,0.0007385785061711188078067513498
O00569,C0237,2025-08-06,2025-08,Store,South,Consumer,616.00,40.7500,575.2500,0.0000,575.2500,7,0,1,1,575.2500,0,0.0003067190915932255949977142030
O00570,C0138,2025-07-12,2025-07,Online,South,Business,1683.00,192.9000,1490.1000,0.0000,1490.1000,11,0,1,1,1490.1000,0,0.0007945104187450073170032054478
O00571,C0198,2025-10-27,2025-10,Store,West,Consumer,434.00,36.7000,397.3000,0.0000,397.3000,2,0,1,1,397.3000,0,0.0002118374534376158694351879232
O00572,C0016,2025-10-22,2025-10,Online,East,Consumer,900.00,8.1000,891.9000,0.0000,891.9000,5,0,1,1,891.9000,0,0.0004755545550491054466379162062
O00573,C0211,2025-08-13,2025-08,Online,North,Business,1072.00,63.2000,1008.8000,196.8000,812.0000,8,2,1,1,812.0000,0.25,0.0004329524595805287842470994051
O00574,C0249,2025-02-13,2025-02,Store,North,Consumer,486.00,32.4000,453.6000,0.0000,453.6000,6,0,1,1,453.6000,0,0.0002418562015587781484414831160
O00576,C0045,2025-02-03,2025-02,Store,North,Consumer,466.00,19.5000,446.5000,0.0000,446.5000,4,0,1,1,446.5000,0,0.0002380705335008695839486821236
O00577,C0116,2025-09-22,2025-09,Store,West,Business,932.00,93.2000,838.8000,0.0000,838.8000,4,0,1,1,838.8000,0,0.0004472420235174230840227425875
O00578,C0100,2025-09-04,2025-09,Online,West,Consumer,1413.00,172.5000,1240.5000,0.0000,1240.5000,11,0,1,1,1240.5000,0,0.0006614255247655738384957226750
O00580,C0042,2025-12-21,2025-12,Online,South,Consumer,570.00,10.5000,559.5000,0.0000,559.5000,8,0,1,1,559.5000,0,0.0002983213068168791315101627059
O00581,C0112,2025-01-17,2025-01,Store,South,Business,899.00,56.8000,842.2000,0.0000,842.2000,6,0,1,1,842.2000,0,0.0004490548786437454951883092599
O00582,C0091,2025-09-09,2025-09,Online,North,Business,3141.00,279.1000,2861.9000,0.0000,2861.9000,16,0,1,1,2861.9000,0,0.001525944142947678974922135206
O00583,C0185,2025-10-14,2025-10,Online,North,Consumer,134.00,6.7000,127.3000,0.0000,127.3000,1,0,1,1,127.3000,0,0.00006787542870024792393430511610
O00586,C0012,2025-12-15,2025-12,Store,West,Consumer,2130.00,364.5000,1765.5000,0.0000,1765.5000,12,0,1,1,1765.5000,0,0.0009413516839771226214141059110
O00587,C0146,2025-05-30,2025-05,Store,South,Consumer,1869.00,78.5000,1790.5000,0.0000,1790.5000,9,0,1,1,1790.5000,0,0.0009546815010824344682197432080
O00588,C0062,2025-05-23,2025-05,Store,West,Business,312.00,62.4000,249.6000,0.0000,249.6000,4,0,1,1,249.6000,0,0.0001330848939794334785074827728
O00589,C0127,2025-07-29,2025-07,Online,East,Business,600.00,120.0000,480.0000,0.0000,480.0000,2,0,1,1,480.0000,0,0.0002559324884219874586682361016
O00590,C0204,2025-06-07,2025-06,Online,South,Consumer,2046.00,24.6000,2021.4000,0.0000,2021.4000,14,0,1,1,2021.4000,0,0.001077795691867094685316609283
O00591,C0084,2025-01-01,2025-01,Store,West,Business,1052.00,28.2000,1023.8000,0.0000,1023.8000,7,0,1,1,1023.8000,0,0.0005458826700967307503844585850
O00592,C0228,2025-06-11,2025-06,Online,East,Business,175.00,8.7500,166.2500,166.2500,0.0000,5,5,1,1,0.0000,1,0
O00593,C0206,2025-05-08,2025-05,Store,West,Business,1609.00,93.1500,1515.8500,0.0000,1515.8500,6,0,1,1,1515.8500,0,0.0008082401303634785192130118636
O00594,C0008,2025-08-14,2025-08,Online,North,Consumer,272.00,54.4000,217.6000,0.0000,217.6000,4,0,1,1,217.6000,0,0.0001160227280846343145962670327
O00595,C0023,2025-01-12,2025-01,Store,South,Consumer,1183.00,89.9000,1093.1000,115.9000,977.2000,10,1,1,1,977.2000,0.1,0.0005210358910124294679387506634
O00596,C0223,2025-09-23,2025-09,Online,East,Consumer,1769.00,249.8500,1519.1500,0.0000,1519.1500,7,0,1,1,1519.1500,0,0.0008099996662213796829913559868
O00597,C0036,2025-11-10,2025-11,Store,West,Consumer,2307.00,258.1500,2048.8500,0.0000,2048.8500,11,0,1,1,2048.8500,0,0.001092431831048727093109199035
O00598,C0003,2025-03-15,2025-03,Online,North,Business,2190.00,244.2000,1945.8000,0.0000,1945.8000,12,0,1,1,1945.8000,0,0.001037486324940631660576362097
O00599,C0112,2025-03-02,2025-03,Online,South,Business,2246.00,70.2500,2175.7500,0.0000,2175.7500,14,0,1,1,2175.7500,0,0.001160093982675290027494613954
O00600,C0146,2025-12-27,2025-12,Store,South,Consumer,1998.00,220.2000,1777.8000,0.0000,1777.8000,15,0,1,1,1777.8000,0,0.0009479099539929360500424794612
O00601,C0153,2025-02-13,2025-02,Store,East,Business,1741.00,49.0500,1691.9500,76.9500,1615.0000,8,1,1,1,1615.0000,0.125,0.0008611061850031453036441693834
O00602,C0202,2025-02-23,2025-02,Online,South,Business,3028.00,305.6000,2722.4000,0.0000,2722.4000,11,0,1,1,2722.4000,0,0.001451563763500038869746679089
O00603,C0039,2025-12-20,2025-12,Store,North,Business,1551.00,192.9000,1358.1000,0.0000,1358.1000,12,0,1,1,1358.1000,0,0.0007241289844289607658694405199
O00604,C0011,2025-01-25,2025-01,Store,North,Business,2498.00,349.3000,2148.7000,0.0000,2148.7000,12,0,1,1,2148.7000,0,0.001145671120567342609250914399
O00605,C0244,2025-11-29,2025-11,Store,South,Consumer,536.00,107.2000,428.8000,321.6000,107.2000,4,3,1,1,107.2000,0.75,0.00005715825574757719910257272935
O00606,C0051,2025-02-02,2025-02,Store,West,Consumer,2420.00,291.2000,2128.8000,0.0000,2128.8000,14,0,1,1,2128.8000,0,0.001135060586151514379193627110
O00607,C0276,2025-03-15,2025-03,Store,South,Business,2615.00,194.2500,2420.7500,0.0000,2420.7500,10,0,1,1,2420.7500,0,0.001290726190307346126189859464
O00608,C0250,2025-09-14,2025-09,Online,West,Consumer,3348.00,669.6000,2678.4000,0.0000,2678.4000,13,0,1,1,2678.4000,0,0.001428103285394690019368757447
O00609,C0247,2025-06-10,2025-06,Online,North,Consumer,1476.00,108.4000,1367.6000,0.0000,1367.6000,6,0,1,1,1367.6000,0,0.0007291943149289792676555826927
O00610,C0132,2025-01-27,2025-01,Store,North,Consumer,3116.00,294.8000,2821.2000,0.0000,2821.2000,11,0,1,1,2821.2000,0,0.001504243200700231288322557687
O00611,C0211,2025-10-26,2025-10,Store,North,Business,254.00,50.8000,203.2000,0.0000,203.2000,1,0,1,1,203.2000,0,0.0001083447534319746908362199497
O00612,C0093,2025-11-19,2025-11,Online,North,Consumer,3029.00,291.3000,2737.7000,0.0000,2737.7000,18,0,1,1,2737.7000,0,0.001459721611568489719991729115
O00613,C0204,2025-06-27,2025-06,Online,South,Consumer,927.00,167.9000,759.1000,0.0000,759.1000,9,0,1,1,759.1000,0,0.0004047465665856889164063708848
O00614,C0147,2025-05-09,2025-05,Online,East,Business,199.00,19.9000,179.1000,0.0000,179.1000,1,0,1,1,179.1000,0,0.00009549480974245407051558559539
O00615,C0102,2025-02-07,2025-02,Online,North,Consumer,1709.00,57.7500,1651.2500,0.0000,1651.2500,9,0,1,1,1651.2500,0,0.0008804344198058474815123434640
O00616,C0139,2025-11-02,2025-11,Store,North,Business,2811.00,350.2000,2460.8000,0.0000,2460.8000,14,0,1,1,2460.8000,0,0.001312080557310055704772490414
O00617,C0103,2025-12-25,2025-12,Online,West,Consumer,588.00,0.0000,588.0000,0.0000,588.0000,3,0,1,1,588.0000,0,0.0003135172983169346368685892244
O00618,C0238,2025-12-06,2025-12,Store,East,Consumer,488.00,0.0000,488.0000,0.0000,488.0000,4,0,1,1,488.0000,0,0.0002601980298956872496460400366
O00619,C0246,2025-11-29,2025-11,Online,South,Consumer,1247.00,32.4000,1214.6000,0.0000,1214.6000,7,0,1,1,1214.6000,0,0.0006476158342444707652050824353
O00620,C0207,2025-05-08,2025-05,Online,South,Consumer,784.00,78.4000,705.6000,0.0000,705.6000,4,0,1,1,705.6000,0,0.0003762207579803215642423070693
O00621,C0262,2025-01-07,2025-01,Online,West,Business,712.00,76.7000,635.3000,0.0000,635.3000,6,0,1,1,635.3000,0,0.0003387373122801846510248549903
O00622,C0131,2025-03-25,2025-03,Online,West,Business,1344.00,18.9000,1325.1000,737.1000,588.0000,6,4,1,1,588.0000,0.6666666666666666666666666667,0.0003135172983169346368685892244
O00623,C0166,2025-05-23,2025-05,Online,North,Business,122.00,24.4000,97.6000,0.0000,97.6000,1,0,1,1,97.6000,0,0.00005203960597913744992920800732
O00624,C0064,2025-07-10,2025-07,Online,North,Business,2051.00,296.6000,1754.4000,350.5500,1403.8500,12,3,1,1,1403.8500,0.25,0.0007485225497316814455237567733
O00625,C0002,2025-03-21,2025-03,Store,West,Consumer,1638.00,155.6500,1482.3500,0.0000,1482.3500,14,0,1,1,1482.3500,0,0.0007903781754423606444934578857
O00626,C0161,2025-11-22,2025-11,Online,West,Consumer,2487.00,59.9000,2427.1000,548.6000,1878.5000,13,3,1,1,1878.5000,0.2307692307692307692307692308,0.001001602457293132168975586493
O00627,C0110,2025-04-11,2025-04,Online,West,Consumer,1436.00,130.6000,1305.4000,0.0000,1305.4000,8,0,1,1,1305.4000,0,0.0006960297299709633928031570979
O00628,C0065,2025-11-15,2025-11,Store,East,Consumer,3419.00,189.1000,3229.9000,0.0000,3229.9000,17,0,1,1,3229.9000,0,0.001722159050737869359901116218
O00629,C0177,2025-04-08,2025-04,Store,West,Business,2000.00,67.0000,1933.0000,0.0000,1933.0000,10,0,1,1,1933.0000,0,0.001030661458582711995011875801
O00630,C0083,2025-06-22,2025-06,Store,West,Consumer,1622.00,68.9000,1553.1000,0.0000,1553.1000,10,0,1,1,1553.1000,0,0.0008281015578503931709534114361
O00631,C0202,2025-03-28,2025-03,Store,South,Business,1230.00,66.8000,1163.2000,0.0000,1163.2000,6,0,1,1,1163.2000,0,0.0006202097302759496081726921528
O00632,C0268,2025-09-20,2025-09,Store,North,Consumer,1200.00,119.1000,1080.9000,0.0000,1080.9000,9,0,1,1,1080.9000,0,0.0005763279723652630084885341712
O00633,C0038,2025-12-29,2025-12,Store,South,Consumer,1283.00,76.3000,1206.7000,558.6000,648.1000,8,2,1,1,648.1000,0.25,0.0003455621786381043165893412863
O00634,C0187,2025-12-18,2025-12,Store,North,Business,196.00,39.2000,156.8000,0.0000,156.8000,1,0,1,1,156.8000,0,0.00008360461288451590316495712651
O00635,C0126,2025-09-14,2025-09,Online,South,Business,1887.00,98.2000,1788.8000,482.6000,1306.2000,13,2,1,1,1306.2000,0.1538461538461538461538461538,0.0006964562841183333719009374914
O00636,C0052,2025-08-28,2025-08,Online,North,Consumer,300.00,15.0000,285.0000,285.0000,0.0000,1,1,1,1,0.0000,1,0
O00637,C0231,2025-08-01,2025-08,Store,West,Business,2373.00,216.6000,2156.4000,0.0000,2156.4000,16,0,1,1,2156.4000,0,0.001149776704235778658067050686
O00638,C0085,2025-12-08,2025-12,Store,South,Consumer,2058.00,76.5000,1981.5000,1500.0000,481.5000,12,5,1,1,481.5000,0.4166666666666666666666666667,0.0002567322774483061694765743394
O00639,C0170,2025-06-09,2025-06,Online,East,Business,1176.00,117.6000,1058.4000,0.0000,1058.4000,4,0,1,1,1058.4000,0,0.0005643311369704823463634606039
O00640,C0136,2025-12-24,2025-12,Online,West,Consumer,383.00,12.4500,370.5500,0.0000,370.5500,2,0,1,1,370.5500,0,0.0001975745491349321933531560155
O00641,C0101,2025-09-19,2025-09,Store,South,Business,828.00,35.0000,793.0000,0.0000,793.0000,8,0,1,1,793.0000,0,0.0004228217985804917806748150595
O00642,C0286,2025-02-24,2025-02,Store,West,Business,2511.00,250.3000,2260.7000,675.2000,1585.5000,17,4,1,1,1585.5000,0.2352941176470588235294117647,0.0008453770008188773244135173730
O00643,C0169,2025-09-06,2025-09,Online,North,Consumer,1799.00,230.2000,1568.8000,0.0000,1568.8000,13,0,1,1,1568.8000,0,0.0008364726829925290107473516586
O00644,C0183,2025-10-09,2025-10,Store,East,Consumer,1589.00,202.0000,1387.0000,130.0000,1257.0000,11,2,1,1,1257.0000,0.1818181818181818181818181818,0.0006702232040550796573874432910
O00645,C0266,2025-10-18,2025-10,Store,North,Business,2798.00,255.5000,2542.5000,0.0000,2542.5000,11,0,1,1,2542.5000,0,0.001355642399610214820133313100
O00646,C0232,2025-08-16,2025-08,Online,East,Business,175.00,8.7500,166.2500,0.0000,166.2500,5,0,1,1,166.2500,0,0.00008864328375032378125748802476
O00647,C0287,2025-03-05,2025-03,Store,South,Consumer,1605.00,270.7500,1334.2500,0.0000,1334.2500,12,0,1,1,1334.2500,0,0.0007114123389104932640168625386
O00648,C0082,2025-01-28,2025-01,Online,North,Business,793.00,146.3000,646.7000,0.0000,646.7000,6,0,1,1,646.7000,0,0.0003448157088802068531682255977
O00649,C0231,2025-01-25,2025-01,Store,West,Business,2113.00,337.4000,1775.6000,0.0000,1775.6000,9,0,1,1,1775.6000,0,0.0009467369300876686075235833790
O00650,C0098,2025-08-26,2025-08,Store,West,Business,970.00,108.8000,861.2000,0.0000,861.2000,5,0,1,1,861.2000,0,0.0004591855396437824987605936055
O00651,C0148,2025-08-26,2025-08,Online,East,Consumer,995.00,0.0000,995.0000,0.0000,995.0000,5,0,1,1,995.0000,0,0.0005305267207914115028643644189
O00652,C0235,2025-09-02,2025-09,Store,North,Business,633.00,31.6500,601.3500,601.3500,0.0000,3,3,1,1,0.0000,1,0
O00653,C0107,2025-09-16,2025-09,Online,South,Consumer,1233.00,60.0000,1173.0000,0.0000,1173.0000,5,0,1,1,1173.0000,0,0.0006254350185812318521205019732
O00654,C0021,2025-06-25,2025-06,Online,West,Business,2062.00,245.9000,1816.1000,0.0000,1816.1000,13,0,1,1,1816.1000,0,0.0009683312337982737993487158001
O00655,C0174,2025-10-27,2025-10,Store,South,Consumer,811.00,28.3500,782.6500,0.0000,782.6500,5,0,1,1,782.6500,0,0.0004173032542988926760972812185
O00656,C0265,2025-01-25,2025-01,Store,West,Consumer,536.00,26.8000,509.2000,0.0000,509.2000,4,0,1,1,509.2000,0,0.0002715017148009916957372204644
O00657,C0270,2025-10-15,2025-10,Store,East,Business,246.00,12.3000,233.7000,0.0000,233.7000,2,0,1,1,233.7000,0,0.0001246071303004551439390974519
O00659,C0003,2025-01-05,2025-01,Store,North,Business,1546.00,0.0000,1546.0000,392.0000,1154.0000,7,2,1,1,1154.0000,0.2857142857142857142857142857,0.0006153043575811948485482176275
O00661,C0062,2025-08-18,2025-08,Online,West,Business,2592.00,120.0000,2472.0000,188.0000,2284.0000,10,1,1,1,2284.0000,0.1,0.001217812090741290324163023450
O00662,C0185,2025-04-19,2025-04,Online,North,Consumer,1104.00,156.8000,947.2000,0.0000,947.2000,8,0,1,1,947.2000,0,0.0005050401104860552517719859071
O00663,C0195,2025-12-01,2025-12,Store,West,Business,947.00,111.4000,835.6000,0.0000,835.6000,9,0,1,1,835.6000,0,0.0004455358069279431676316210135
O00664,C0230,2025-10-01,2025-10,Store,East,Consumer,796.00,79.6000,716.4000,0.0000,716.4000,4,0,1,1,716.4000,0,0.0003819792389698162820623423816
O00665,C0240,2025-07-30,2025-07,Online,West,Business,2100.00,148.2000,1951.8000,0.0000,1951.8000,9,0,1,1,1951.8000,0,0.001040685481045906503809715048
O00666,C0153,2025-05-23,2025-05,Online,East,Business,792.00,107.6000,684.4000,0.0000,684.4000,3,0,1,1,684.4000,0,0.0003649170730750171181511266415
O00668,C0183,2025-08-14,2025-08,Store,East,Consumer,508.00,50.8000,457.2000,0.0000,457.2000,2,0,1,1,457.2000,0,0.0002437756952219430543814948867
O00669,C0270,2025-02-19,2025-02,Store,East,Business,2521.00,126.0500,2394.9500,1117.2000,1277.7500,9,4,1,1,1277.7500,0.4444444444444444444444444444,0.0006812869522524884902361222474
O00670,C0091,2025-09-20,2025-09,Store,North,Business,1955.00,256.0000,1699.0000,168.8000,1530.2000,8,1,1,1,1530.2000,0.125,0.0008158914453819275192794476721
O00671,C0009,2025-07-13,2025-07,Store,South,Business,3764.00,356.8000,3407.2000,855.0000,2552.2000,17,3,1,1,2552.2000,0.1764705882352941176470588235,0.001360814368647075816693900372
O00672,C0061,2025-01-22,2025-01,Online,East,Business,2140.00,310.4000,1829.6000,0.0000,1829.6000,13,0,1,1,1829.6000,0,0.0009755293350351421966237599404
O00673,C0101,2025-01-06,2025-01,Online,South,Business,733.00,9.7500,723.2500,0.0000,723.2500,5,0,1,1,723.2500,0,0.0003856316088566717280870870009
O00674,C0250,2025-08-14,2025-08,Online,West,Consumer,340.00,34.0000,306.0000,0.0000,306.0000,5,0,1,1,306.0000,0,0.0001631569613690170049010005147
O00675,C0080,2025-11-22,2025-11,Store,East,Consumer,525.00,12.3000,512.7000,0.0000,512.7000,4,0,1,1,512.7000,0,0.0002733678891957353542900096860
O00676,C0272,2025-11-16,2025-11,Store,West,Business,1785.00,90.0000,1695.0000,0.0000,1695.0000,7,0,1,1,1695.0000,0,0.0009037615997401432134222087336
O00677,C0266,2025-06-14,2025-06,Online,North,Business,1148.00,0.0000,1148.0000,0.0000,1148.0000,6,0,1,1,1148.0000,0,0.0006121052014759200053148646762
O00678,C0122,2025-12-11,2025-12,Store,North,Business,2180.00,98.0000,2082.0000,0.0000,2082.0000,9,0,1,1,2082.0000,0,0.001110107168530370601973474091
O00679,C0081,2025-11-08,2025-11,Store,North,Consumer,1112.00,196.4000,915.6000,0.0000,915.6000,7,0,1,1,915.6000,0,0.0004881912216649410774096603637
O00680,C0221,2025-09-22,2025-09,Online,West,Business,320.00,0.0000,320.0000,0.0000,320.0000,4,0,1,1,320.0000,0,0.0001706216589479916391121574010
O00681,C0262,2025-05-25,2025-05,Store,West,Business,3345.00,444.0000,2901.0000,0.0000,2901.0000,14,0,1,1,2901.0000,0,0.001546791976900386703326151939
O00682,C0266,2025-08-28,2025-08,Store,North,Business,1333.00,73.8000,1259.2000,0.0000,1259.2000,7,0,1,1,1259.2000,0,0.0006713962279603470999063393731
O00683,C0174,2025-10-22,2025-10,Store,South,Consumer,568.00,113.6000,454.4000,0.0000,454.4000,2,0,1,1,454.4000,0,0.0002422827557061481275392635095
O00684,C0230,2025-03-02,2025-03,Store,East,Consumer,2142.00,296.4500,1845.5500,0.0000,1845.5500,18,0,1,1,1845.5500,0,0.0009840337583483311548857565359
O00685,C0068,2025-01-22,2025-01,Online,West,Consumer,588.00,37.2000,550.8000,0.0000,550.8000,5,0,1,1,550.8000,0,0.0002936825304642306088218009265
O00686,C0227,2025-10-09,2025-10,Store,East,Consumer,1375.00,82.2000,1292.8000,0.0000,1292.8000,9,0,1,1,1292.8000,0,0.0006893115021498862220131159002
O00687,C0056,2025-06-19,2025-06,Online,North,Consumer,1094.00,85.5000,1008.5000,539.6000,468.9000,7,2,1,1,468.9000,0.2857142857142857142857142857,0.0002500140496272289986865331417
O00688,C0097,2025-09-09,2025-09,Store,West,Business,1533.00,80.4000,1452.6000,249.0000,1203.6000,7,1,1,1,1203.6000,0.1428571428571428571428571429,0.0006417507147181335526106020247
O00689,C0291,2025-05-25,2025-05,Online,North,Consumer,882.00,44.1000,837.9000,0.0000,837.9000,3,0,1,1,837.9000,0,0.0004467621501016318575377396448
O00690,C0219,2025-01-16,2025-01,Online,East,Consumer,2467.00,354.8000,2112.2000,0.0000,2112.2000,13,0,1,1,2112.2000,0,0.001126209587593587312914683945
O00691,C0254,2025-03-06,2025-03,Online,East,Business,815.00,60.0000,755.0000,0.0000,755.0000,4,0,1,1,755.0000,0,0.0004025604765804177735302463681
O00692,C0129,2025-02-11,2025-02,Store,North,Business,1919.00,145.7000,1773.3000,0.0000,1773.3000,9,0,1,1,1773.3000,0,0.0009455105869139799176174647477
O00694,C0154,2025-10-26,2025-10,Online,North,Business,954.00,67.0000,887.0000,0.0000,887.0000,6,0,1,1,887.0000,0,0.0004729419108964643246640112960
O00695,C0200,2025-11-18,2025-11,Store,West,Consumer,156.00,15.6000,140.4000,0.0000,140.4000,2,0,1,1,140.4000,0,0.00007486025286343133166045905971
O00697,C0114,2025-02-18,2025-02,Store,North,Business,842.00,92.1500,749.8500,0.0000,749.8500,9,0,1,1,749.8500,0,0.0003998145342567235330882850849
O00698,C0207,2025-11-10,2025-11,Store,South,Consumer,3406.00,206.5500,3199.4500,0.0000,3199.4500,14,0,1,1,3199.4500,0,0.001705923333503599530491849990
O00699,C0261,2025-10-28,2025-10,Store,West,Consumer,1765.00,61.0000,1704.0000,0.0000,1704.0000,10,0,1,1,1704.0000,0,0.0009085603338980554782722381605
