order_line_id,order_id,product_id,quantity,unit_price,discount_rate
L003324,O01357,P014,5,294.00,0.00
L003325,O01358,P024,4,81.00,0.20
L003326,O01358,P024,5,81.00,0.20
L003327,O01358,P012,4,134.00,0.10
L003328,O01359,P014,1,294.00,0.05
L003329,O01359,P008,1,188.00,0.05
L003330,O01359,P017,5,300.00,0.10
L003331,O01359,P020,2,189.00,0.05
L003332,O01360,P008,2,188.00,0.00
L003333,O01361,P024,2,81.00,0.05
L003334,O01361,P015,1,254.00,0.05
L003335,O01361,P005,2,65.00,0.05
L003336,O01362,P013,2,$271.00,0.20
L003337,O01363,P008,4,188.00,0.00
L003338,O01363,P014,1,294.00,0.00
L003339,O01363,P021,3,249.00,0.05
L003340,O01364,P007,2,35.00,0.05
L003341,O01364,P024,4,81.00,0.05
L003342,O01365,P009,2,93.00,0.00
L003343,O01365,P018,5,269.00,0.10
L003344,O01365,P024,3,81.00,0.00
L003345,O01365,P008,1,188.00,0.05
L003346,O01366,P021,5,249.00,0.10
L003347,O01366,P007,3,35.00,0.05
L003348,O01366,P004,2,123.00,0.10
L003349,O01366,P004,4,123.00,0%
L003350,O01367,P013,5,271.00,0.05
L003351,O01368,P021,4,249.00,0.20
L003352,O01368,P001,3,122.00,0.00
L003353,O01368,P007,4,35.00,0.00
L003354,O01368,P023,3,68.00,0.05
L003355,O01369,P024,3,81.00,0.05
L003356,O01370,P019,3,78.00,0.00
L003357,O01371,P017,2,300.00,0.05
L003358,O01371,P005,4,65.00,0.20
L003359,O01371,P021,4,249.00,0.20
L003360,O01372,P005,2,65.00,0.00
L003361,O01372,P008,5,188.00,0.00
L003362,O01372,P005,5,65.00,0.00
L003363,O01373,P007,4,35.00,0.10
L003364,O01373,P013,3,271.00,0.10
L003365,O01373,P005,5,$65.00,0.00
L003366,O01374,P021,4,249.00,0.00
L003367,O01374,P009,3,93.00,0.05
L003368,O01374,P022,2,134.00,0.05
L003369,O01375,P022,1,134.00,0.00
L003370,O01375,P012,3,134.00,0.10
L003371,O01375,P024,5,81.00,0.00
L003372,O01376,P010,2,211.00,0.20
L003373,O01376,P016,5,231.00,0.10
L003374,O01376,P005,2,65.00,0.20
L003375,O01377,P008,4,188.00,0.00
L003376,O01377,P018,1,269.00,0.10
L003377,O01377,P015,1,254.00,0.20
L003378,O01378,P014,2,294.00,0.05
L003379,O01378,P011,1,80.00,0.20
L003380,O01378,P006,1,196.00,20%
L003381,O01378,P020,1,189.00,0.05
L003382,O01379,P009,2,93.00,0.00
L003383,O01379,P018,1,269.00,0.20
L003384,O01379,P011,4,80.00,0.20
L003385,O01379,P001,2,122.00,0.05
L003386,O01380,P014,1,294.00,0.10
L003387,O01380,P016,1,231.00,0.00
L003388,O01381,P007,3,35.00,0.10
L003389,O01382,P005,2,65.00,0.20
L003390,O01382,P003,5,199.00,0.00
L003391,O01382,P005,5,65.00,0.00
L003392,O01382,P016,2,231.00,0.10
L003393,O01383,P009,1,93.00,0.00
L003394,O01383,P016,1,$231.00,0.20
L003395,O01383,P015,3,254.00,0.10
L003396,O01384,P020,5,189.00,0.20
L003397,O01384,P020,1,189.00,0.20
L003398,O01384,P022,5,134.00,0.05
L003399,O01384,P022,3,134.00,0.05
L003400,O01385,P009,2,93.00,0.05
L003401,O01385,P021,1,249.00,0.00
L003402,O01385,P007,3,35.00,0.05
L003403,O01386,P024,2,81.00,0.05
L003404,O01386,P023,4,68.00,0.05
L003405,O01386,P010,3,211.00,0.20
L003406,O01386,P016,2,231.00,0.00
L003407,O01387,P004,2,123.00,0.05
L003408,O01387,P009,1,93.00,0.20
L003409,O01387,P018,1,269.00,0.05
L003410,O01387,P023,2,68.00,0.05
L003411,O01388,P013,4,271.00,10%
L003412,O01389,P022,1,134.00,0.10
L003413,O01390,P014,5,294.00,0.20
L003414,O01391,P006,1,196.00,0.05
L003415,O01392,P009,2,93.00,0.10
L003416,O01392,P003,3,199.00,0.20
L003417,O01392,P017,5,300.00,0.05
L003418,O01393,P011,3,80.00,0.00
L003419,O01393,P002,2,284.00,0.20
L003420,O01394,P021,4,249.00,0.20
L003421,O01394,P018,1,269.00,0.20
L003422,O01394,P012,4,134.00,0.05
L003423,O01395,P013,5,$271.00,0.10
L003424,O01395,P012,3,134.00,0.10
L003425,O01395,P006,3,196.00,0.05
L003426,O01395,P011,3,80.00,0.10
L003427,O01396,P020,3,189.00,0.00
L003428,O01397,P016,2,231.00,0.05
L003429,O01397,P007,2,35.00,0.05
L003430,O01397,P013,4,271.00,0.00
L003431,O01397,P013,4,271.00,0.20
L003432,O01398,P002,3,284.00,0.00
L003433,O01398,P015,3,254.00,0.20
L003434,O01399,P005,2,65.00,0.20
L003435,O01400,P014,5,294.00,0.05
L003436,O01400,P013,4,271.00,0.20
L003437,O01401,P024,4,81.00,0.05
L003438,O01401,P007,1,35.00,0.00
L003439,O01401,P017,3,300.00,0.00
L003440,O01401,P012,3,134.00,0.20
L003441,O01402,P004,3,123.00,0.05
L003442,O01403,P011,1,80.00,10%
L003443,O01404,P011,3,80.00,0.20
L003444,O01405,P016,2,231.00,0.20
L003445,O01406,P017,1,300.00,0.05
L003446,O01406,P004,3,123.00,0.05
L003447,O01406,P007,3,35.00,0.10
L003448,O01407,P006,1,196.00,0.10
L003449,O01407,P015,1,254.00,0.20
L003450,O01408,P001,1,122.00,0.00
L003451,O01408,P017,5,300.00,0.20
L003452,O01408,P024,4,$81.00,0.20
L003453,O01409,P017,4,300.00,0.10
L003454,O01410,P018,4,269.00,0.05
L003455,O01410,P013,2,271.00,0.05
L003456,O01411,P005,2,65.00,0.20
L003457,O01411,P016,1,231.00,0.10
L003458,O01411,P020,4,189.00,0.00
L003459,O01411,P023,5,68.00,0.05
L003460,O01412,P007,4,35.00,0.00
L003461,O01412,P015,3,254.00,0.05
L003462,O01412,P008,2,188.00,0.20
L003463,O01412,P001,2,122.00,0.10
L003464,O01413,P007,4,35.00,0.10
L003465,O01413,P002,2,284.00,0.20
L003466,O01414,P013,3,271.00,0.20
L003467,O01415,P020,4,189.00,0.00
L003468,O01415,P020,3,189.00,0.00
L003469,O01416,P005,5,65.00,0.20
L003470,O01416,P012,3,134.00,0.10
L003471,O01417,P018,5,269.00,0.05
L003472,O01418,P018,3,269.00,0.00
L003473,O01419,P012,4,134.00,5%
L003474,O01420,P014,5,294.00,0.10
L003475,O01420,P001,4,122.00,0.05
L003476,O01420,P010,4,211.00,0.00
L003477,O01420,P012,4,134.00,0.10
L003478,O01421,P012,3,134.00,0.00
L003479,O01422,P004,1,123.00,0.00
L003480,O01422,P024,3,81.00,0.20
L003481,O01423,P015,2,$254.00,0.20
L003482,O01423,P007,4,35.00,0.05
L003483,O01424,P019,4,78.00,0.00
L003484,O01425,P003,2,199.00,0.10
L003485,O01426,P013,5,271.00,0.05
L003486,O01426,P018,1,269.00,0.05
L003487,O01426,P014,4,294.00,0.10
L003488,O01426,P014,2,294.00,0.10
L003489,O01427,P007,1,35.00,0.10
L003490,O01427,P012,2,134.00,0.00
L003491,O01428,P021,2,249.00,0.20
L003492,O01428,P017,2,300.00,0.05
L003493,O01428,P006,2,196.00,0.00
L003494,O01428,P014,4,294.00,0.20
L003495,O01429,P020,2,189.00,0.05
L003496,O01429,P020,2,189.00,0.10
L003497,O01430,P001,3,122.00,0.05
L003498,O01430,P013,1,271.00,0.05
L003499,O01431,P003,5,199.00,0.00
L003500,O01431,P015,3,254.00,0.10
L003501,O01431,P015,1,254.00,0.10
L003502,O01431,P013,4,271.00,0.05
L003503,O01432,P011,3,80.00,0.20
L003504,O01432,P017,4,300.00,20%
L003505,O01433,P021,1,249.00,0.20
L003506,O01434,P002,1,284.00,0.00
L003507,O01435,P005,5,65.00,0.00
L003508,O01435,P022,4,134.00,0.05
L003509,O01435,P021,1,249.00,0.05
L003510,O01435,P019,5,$78.00,0.00
L003511,O01436,P005,2,65.00,0.10
L003512,O01436,P016,1,231.00,0.10
L003513,O01437,P013,4,271.00,0.05
L003514,O01437,P018,3,269.00,0.20
L003515,O01437,P002,4,284.00,0.20
L003516,O01438,P020,3,189.00,0.05
L003517,O01438,P018,3,269.00,0.10
L003518,O01438,P022,4,134.00,0.05
L003519,O01439,P022,5,134.00,0.00
L003520,O01439,P021,3,249.00,0.20
L003521,O01439,P021,1,249.00,0.05
L003522,O01440,P020,5,189.00,0.00
L003523,O01440,P006,5,196.00,0.05
L003524,O01440,P001,5,122.00,0.05
L003525,O01441,P024,2,81.00,0.05
L003526,O01441,P011,3,80.00,0.10
L003527,O01441,P021,3,249.00,0.00
L003528,O01441,P017,1,300.00,0.10
L003529,O01442,P003,5,199.00,0.20
L003530,O01442,P021,2,249.00,0.20
L003531,O01442,P010,3,211.00,0.05
L003532,O01442,P021,4,249.00,0.20
L003533,O01443,P010,3,211.00,0.10
L003534,O01443,P022,1,134.00,0.00
L003535,O01444,P013,5,271.00,5%
L003536,O01444,P012,1,134.00,0.10
L003537,O01444,P020,2,189.00,0.20
L003538,O01445,P008,1,188.00,0.05
L003539,O01445,P016,1,$231.00,0.10
L003540,O01445,P017,5,300.00,0.05
L003541,O01446,P001,2,122.00,0.10
L003542,O01447,P004,4,123.00,0.05
L003543,O01448,P023,2,68.00,0.20
L003544,O01448,P019,3,78.00,0.00
L003545,O01449,P008,4,188.00,0.10
L003546,O01449,P018,5,269.00,0.20
L003547,O01450,P004,5,123.00,0.10
L003548,O01450,P007,1,35.00,0.10
L003549,O01450,P003,4,199.00,0.20
L003550,O01450,P016,4,231.00,0.05
L003551,O01451,P018,5,269.00,0.05
L003552,O01452,P024,3,81.00,0.00
L003553,O01452,P002,3,284.00,0.10
L003554,O01452,P004,4,123.00,0.20
L003555,O01452,P011,5,80.00,0.05
L003556,O01453,P001,3,122.00,0.00
L003557,O01453,P009,4,93.00,0.00
L003558,O01453,P013,3,271.00,0.05
L003559,O01454,P019,3,78.00,0.20
L003560,O01455,P013,1,271.00,0.00
L003561,O01455,P002,2,284.00,0.10
L003562,O01455,P015,4,254.00,0.05
L003563,O01456,P009,4,93.00,0.05
L003564,O01456,P013,5,271.00,0.20
L003565,O01456,P021,1,249.00,0.00
L003566,O01457,P017,3,300.00,5%
L003567,O01457,P016,4,231.00,0.00
L003568,O01458,P021,1,$249.00,0.20
L003569,O01458,P001,5,122.00,0.10
L003570,O01458,P016,2,231.00,0.05
L003571,O01458,P024,5,81.00,0.20
L003572,O01459,P023,5,68.00,0.05
L003573,O01460,P016,3,231.00,0.05
L003574,O01460,P011,1,80.00,0.10
L003575,O01460,P006,1,196.00,0.00
L003576,O01461,P019,3,78.00,0.20
L003577,O01461,P002,5,284.00,0.10
L003578,O01461,P003,3,199.00,0.10
L003579,O01461,P012,4,134.00,0.00
L003580,O01462,P003,3,199.00,0.00
L003581,O01462,P008,3,188.00,0.05
L003582,O01462,P009,1,93.00,0.20
L003583,O01463,P014,1,294.00,0.10
L003584,O01463,P014,2,294.00,0.10
L003585,O01463,P023,5,68.00,0.10
L003586,O01463,P014,5,294.00,0.05
L003587,O01464,P014,2,294.00,0.10
L003588,O01465,P008,5,188.00,0.00
L003589,O01466,P017,4,300.00,0.00
L003590,O01466,P022,5,134.00,0.10
L003591,O01466,P004,1,123.00,0.10
L003592,O01466,P014,5,294.00,0.00
L003593,O01467,P005,5,65.00,0.05
L003594,O01468,P008,5,188.00,0.00
L003595,O01469,P019,4,78.00,0.10
L003596,O01469,P005,2,65.00,0.00
L003597,O01469,P019,2,$78.00,20%
L003598,O01470,P020,3,189.00,0.10
L003599,O01470,P004,4,123.00,0.10
L003600,O01471,P022,5,134.00,0.00
L003601,O01471,P024,4,81.00,0.20
L003602,O01471,P022,1,134.00,0.10
L003603,O01472,P006,1,196.00,0.00
L003604,O01472,P003,2,199.00,0.05
L003605,O01473,P021,2,249.00,0.10
L003606,O01473,P003,1,199.00,0.20
L003607,O01473,P011,4,80.00,0.10
L003608,O01473,P003,1,199.00,0.00
L003609,O01474,P004,4,123.00,0.10
L003610,O01474,P004,1,123.00,0.10
L003611,O01474,P024,5,81.00,0.20
L003612,O01474,P017,1,300.00,0.00
L003613,O01475,P023,4,68.00,0.20
L003614,O01475,P007,3,35.00,0.00
L003615,O01476,P007,3,35.00,0.10
L003616,O01476,P021,2,249.00,0.20
L003617,O01476,P004,5,123.00,0.05
L003618,O01476,P003,2,199.00,0.00
L003619,O01477,P017,3,300.00,0.20
L003620,O01478,P022,2,134.00,0.10
L003621,O01478,P022,5,134.00,0.20
L003622,O01479,P008,1,188.00,0.00
L003623,O01479,P015,4,254.00,0.00
L003624,O01479,P014,4,294.00,0.20
L003625,O01480,P018,1,269.00,0.05
L003626,O01480,P019,1,$78.00,0.10
L003627,O01480,P022,4,134.00,0.00
L003628,O01481,P016,4,231.00,20%
L003629,O01481,P013,4,271.00,0.10
L003630,O01481,P012,3,134.00,0.05
L003631,O01481,P005,5,65.00,0.00
L003632,O01482,P018,5,269.00,0.20
L003633,O01482,P020,4,189.00,0.00
L003634,O01482,P017,4,300.00,0.05
L003635,O01482,P001,1,122.00,0.20
L003636,O01483,P018,3,269.00,0.20
L003637,O01484,P002,5,284.00,0.00
L003638,O01485,P018,2,269.00,0.00
L003639,O01486,P024,5,81.00,0.00
L003640,O01487,P012,2,134.00,0.00
L003641,O01488,P024,5,81.00,0.10
L003642,O01488,P016,1,231.00,0.20
L003643,O01488,P016,2,231.00,0.20
L003644,O01488,P003,3,199.00,0.20
L003645,O01489,P004,5,123.00,0.20
L003646,O01489,P021,4,249.00,0.10
L003647,O01489,P018,1,269.00,0.05
L003648,O01489,P019,3,78.00,0.10
L003649,O01490,P019,5,78.00,0.00
L003650,O01491,P023,5,68.00,0.10
L003651,O01491,P014,2,294.00,0.05
L003652,O01492,P018,3,269.00,0.20
L003653,O01492,P010,5,211.00,0.10
L003654,O01493,P002,1,284.00,0.00
L003655,O01493,P019,4,$78.00,0.10
L003656,O01493,P010,5,211.00,0.05
L003657,O01493,P023,4,68.00,0.00
L003658,O01494,P020,2,189.00,0.05
L003659,O01495,P018,3,269.00,20%
L003660,O01495,P001,2,122.00,0.10
L003661,O01495,P001,5,122.00,0.05
L003662,O01495,P016,1,231.00,0.05
L003663,O01496,P003,3,199.00,0.00
L003664,O01496,P013,5,271.00,0.10
L003665,O01496,P014,2,294.00,0.20
L003666,O01497,P020,4,189.00,0.05
L003667,O01497,P017,4,300.00,0.05
L003668,O01497,P016,1,231.00,0.20
L003669,O01497,P017,3,300.00,0.20
L003670,O01498,P008,2,188.00,0.05
L003671,O01498,P021,2,249.00,0.05
L003672,O01499,P001,1,122.00,0.05
L003673,O01499,P022,3,134.00,0.10
L003674,O01499,P012,3,134.00,0.05
L003675,O01500,P009,1,93.00,0.10
L003676,O01500,P011,3,80.00,0.10
L003677,O01500,P004,1,123.00,0.00
L003678,O01501,P014,3,294.00,0.10
L003679,O01501,P020,4,189.00,0.10
L003680,O01502,P015,3,254.00,0.05
L003681,O01502,P024,2,81.00,0.05
L003682,O01502,P020,5,189.00,0.00
L003683,O01502,P007,5,35.00,0.20
L003684,O01503,P005,3,$65.00,0.00
L003685,O01503,P019,5,78.00,0.20
L003686,O01504,P007,5,35.00,0.10
L003687,O01505,P011,1,80.00,0.10
L003688,O01505,P005,5,65.00,0.00
L003689,O01505,P013,1,271.00,0.10
L003690,O01505,P005,5,65.00,0%
L003691,O01506,P008,1,188.00,0.10
L003692,O01507,P001,5,122.00,0.10
L003693,O01507,P016,1,231.00,0.10
L003694,O01507,P016,2,231.00,0.05
L003695,O01507,P008,4,188.00,0.10
L003696,O01508,P005,2,65.00,0.20
L003697,O01509,P020,5,189.00,0.20
L003698,O01509,P009,2,93.00,0.10
L003699,O01509,P018,4,269.00,0.20
L003700,O01510,P008,3,188.00,0.20
L003701,O01510,P008,4,188.00,0.05
L003702,O01510,P005,3,65.00,0.00
L003703,O01510,P005,5,65.00,0.05
L003704,O01511,P005,4,65.00,0.10
L003705,O01512,P014,2,294.00,0.10
L003706,O01512,P023,4,68.00,0.10
L003707,O01513,P012,2,134.00,0.20
L003708,O01513,P010,1,211.00,0.05
L003709,O01513,P020,1,189.00,0.20
L003710,O01513,P005,4,65.00,0.00
L003711,O01514,P007,4,35.00,0.20
L003712,O01514,P020,2,189.00,0.00
L003713,O01515,P006,5,$196.00,0.10
L003714,O01515,P009,2,93.00,0.20
L003715,O01515,P020,4,189.00,0.05
L003716,O01515,P007,2,35.00,0.20
L003717,O01516,P011,2,80.00,0.10
L003718,O01516,P002,4,284.00,0.10
L003719,O01517,P020,2,189.00,0.10
L003720,O01518,P022,5,134.00,0.05
L003721,O01518,P024,1,81.00,5%
L003722,O01518,P006,1,196.00,0.10
L003723,O01518,P007,5,35.00,0.10
L003724,O01519,P009,5,93.00,0.05
L003725,O01520,P012,4,134.00,0.00
L003726,O01520,P001,3,122.00,0.10
L003727,O01521,P021,2,249.00,0.05
L003728,O01521,P018,5,269.00,0.00
L003729,O01521,P010,4,211.00,0.05
L003730,O01522,P023,1,68.00,0.00
L003731,O01523,P002,1,284.00,0.05
L003732,O01523,P011,1,80.00,0.20
L003733,O01523,P010,3,211.00,0.20
L003734,O01524,P020,3,189.00,0.05
L003735,O01524,P006,3,196.00,0.10
L003736,O01524,P005,5,65.00,0.00
L003737,O01524,P008,4,188.00,0.20
L003738,O01525,P023,4,68.00,0.10
L003739,O01526,P016,2,231.00,0.10
L003740,O01527,P016,1,231.00,0.10
L003741,O01528,P016,4,231.00,0.05
L003742,O01528,P023,5,$68.00,0.05
L003743,O01529,P017,3,300.00,0.20
L003744,O01529,P018,1,269.00,0.00
L003745,O01529,P012,3,134.00,0.00
L003746,O01529,P004,1,123.00,0.10
L003747,O01530,P006,4,196.00,0.00
L003748,O01530,P001,5,122.00,0.10
L003749,O01530,P015,5,254.00,0.00
L003750,O01531,P003,4,199.00,0.05
L003751,O01531,P004,2,123.00,0.05
L003752,O01531,P009,3,93.00,10%
L003753,O01532,P022,5,134.00,0.00
L003754,O01532,P013,2,271.00,0.20
L003755,O01533,P010,3,211.00,0.00
L003756,O01533,P013,1,271.00,0.00
L003757,O01534,P012,4,134.00,0.10
L003758,O01534,P015,3,254.00,0.10
L003759,O01535,P004,5,123.00,0.10
L003760,O01535,P015,5,254.00,0.10
L003761,O01535,P019,4,78.00,0.10
L003762,O01535,P014,5,294.00,0.10
L003763,O01536,P010,3,211.00,0.05
L003764,O01536,P020,5,189.00,0.05
L003765,O01536,P007,5,35.00,0.10
L003766,O01536,P014,5,294.00,0.00
L003767,O01537,P021,5,249.00,0.00
L003768,O01537,P010,2,211.00,0.05
L003769,O01537,P023,2,68.00,0.05
L003770,O01537,P024,1,81.00,0.05
L003771,O01538,P016,4,$231.00,0.05
L003772,O01538,P015,2,254.00,0.10
L003773,O01538,P011,2,80.00,0.20
L003774,O01538,P009,5,93.00,0.10
L003775,O01539,P018,4,269.00,0.10
L003776,O01539,P021,2,249.00,0.20
L003777,O01539,P022,1,134.00,0.00
L003778,O01540,P007,3,35.00,0.05
L003779,O01540,P021,4,249.00,0.05
L003780,O01540,P020,2,189.00,0.10
L003781,O01541,P013,5,271.00,0.10
L003782,O01541,P022,2,134.00,0.00
L003783,O01541,P017,1,300.00,0%
L003784,O01542,P002,3,284.00,0.05
L003785,O01542,P002,5,284.00,0.10
L003786,O01542,P024,5,81.00,0.10
L003787,O01542,P019,2,78.00,0.00
L003788,O01543,P019,5,78.00,0.10
L003789,O01543,P014,2,294.00,0.05
L003790,O01544,P017,2,300.00,0.00
L003791,O01545,P021,2,249.00,0.20
L003792,O01545,P018,4,269.00,0.20
L003793,O01546,P016,4,231.00,0.10
L003794,O01546,P020,2,189.00,0.05
L003795,O01546,P014,4,294.00,0.20
L003796,O01546,P018,3,269.00,0.10
L003797,O01547,P020,4,189.00,0.00
L003798,O01547,P016,5,231.00,0.05
L003799,O01547,P003,5,199.00,0.00
L003800,O01548,P009,1,$93.00,0.10
L003801,O01548,P008,2,188.00,0.20
L003802,O01549,P004,2,123.00,0.05
L003803,O01550,P009,2,93.00,0.00
L003804,O01550,P013,4,271.00,0.05
L003805,O01550,P015,4,254.00,0.10
L003806,O01550,P014,5,294.00,0.05
L003807,O01551,P009,5,93.00,0.00
L003808,O01551,P018,4,269.00,0.10
L003809,O01551,P005,1,65.00,0.05
L003810,O01551,P007,1,35.00,0.10
L003811,O01552,P020,5,189.00,0.05
L003812,O01552,P006,3,196.00,0.00
L003813,O01553,P007,5,35.00,0.05
L003814,O01553,P023,4,68.00,20%
L003815,O01554,P012,1,134.00,0.10
L003816,O01555,P006,1,196.00,0.05
L003817,O01555,P005,4,65.00,0.20
L003818,O01555,P015,4,254.00,0.00
L003819,O01556,P001,1,122.00,0.00
L003820,O01557,P009,1,93.00,0.20
L003821,O01557,P012,1,134.00,0.00
L003822,O01557,P009,3,93.00,0.05
L003823,O01558,P023,2,68.00,0.20
L003824,O01558,P013,3,271.00,0.20
L003825,O01558,P012,1,134.00,0.00
L003826,O01558,P002,2,284.00,0.10
L003827,O01559,P015,1,254.00,0.20
L003828,O01560,P017,3,300.00,0.05
L003829,O01560,P018,3,$269.00,0.20
L003830,O01560,P021,3,249.00,0.20
L003831,O01561,P013,4,271.00,0.20
L003832,O01561,P002,3,284.00,0.10
L003833,O01562,P015,5,254.00,0.10
L003834,O01563,P017,4,300.00,0.00
L003835,O01563,P020,5,189.00,0.10
L003836,O01564,P003,1,199.00,0.00
L003837,O01564,P021,4,249.00,0.10
L003838,O01564,P020,5,189.00,0.10
L003839,O01564,P014,2,294.00,0.10
L003840,O01565,P006,5,196.00,0.05
L003841,O01565,P008,2,188.00,0.00
L003842,O01566,P008,1,188.00,0.20
L003843,O01566,P019,5,78.00,0.20
L003844,O01566,P019,1,78.00,0.05
L003845,O01566,P010,3,211.00,10%
L003846,O01567,P020,3,189.00,0.10
L003847,O01567,P001,2,122.00,0.20
L003848,O01567,P020,2,189.00,0.20
L003849,O01567,P002,1,284.00,0.10
L003850,O01568,P023,5,68.00,0.20
L003851,O01568,P011,5,80.00,0.10
L003852,O01568,P009,4,93.00,0.10
L003853,O01569,P014,2,294.00,0.05
L003854,O01569,P019,2,78.00,0.05
L003855,O01569,P021,2,249.00,0.05
L003856,O01569,P020,5,189.00,0.20
L003857,O01570,P014,3,294.00,0.10
L003858,O01570,P003,3,$199.00,0.05
L003859,O01570,P016,3,231.00,0.05
L003860,O01570,P012,3,134.00,0.20
L003861,O01571,P004,2,123.00,0.00
L003862,O01571,P019,5,78.00,0.20
L003863,O01571,P001,1,122.00,0.00
L003864,O01572,P002,5,284.00,0.10
L003865,O01572,P001,1,122.00,0.05
L003866,O01572,P004,4,123.00,0.10
L003867,O01573,P006,4,196.00,0.10
L003868,O01573,P019,5,78.00,0.05
L003869,O01573,P011,1,80.00,0.05
L003870,O01574,P012,3,134.00,0.05
L003871,O01574,P005,4,65.00,0.20
L003872,O01574,P008,2,188.00,0.20
L003873,O01574,P020,4,189.00,0.20
L003874,O01575,P019,4,78.00,0.05
L003875,O01575,P002,5,284.00,0.05
L003876,O01575,P020,3,189.00,5%
L003877,O01576,P023,4,68.00,0.10
L003878,O01576,P002,5,284.00,0.20
L003879,O01577,P010,1,211.00,0.00
L003880,O01577,P014,3,294.00,0.05
L003881,O01577,P004,4,123.00,0.05
L003882,O01578,P017,5,300.00,0.10
L003883,O01578,P005,1,65.00,0.00
L003884,O01578,P016,3,231.00,0.05
L003885,O01578,P020,3,189.00,0.05
L003886,O01579,P015,1,254.00,0.10
L003887,O01580,P009,2,$93.00,0.05
L003888,O01581,P001,1,122.00,0.20
L003889,O01581,P005,5,65.00,0.10
L003890,O01581,P013,4,271.00,0.00
L003891,O01582,P015,2,254.00,0.20
L003892,O01582,P018,3,269.00,0.10
L003893,O01582,P015,5,254.00,0.05
L003894,O01583,P009,4,93.00,0.00
L003895,O01583,P007,4,35.00,0.10
L003896,O01583,P024,4,81.00,0.05
L003897,O01583,P010,2,211.00,0.05
L003898,O01584,P013,2,271.00,0.05
L003899,O01584,P009,4,93.00,0.00
L003900,O01585,P021,1,249.00,0.00
L003901,O01586,P023,3,68.00,0.00
L003902,O01586,P014,4,294.00,0.20
L003903,O01586,P014,1,294.00,0.05
L003904,O01586,P022,5,134.00,0.00
L003905,O01587,P018,5,269.00,0.20
L003906,O01587,P007,2,35.00,0.00
L003907,O01588,P014,4,294.00,5%
L003908,O01588,P013,5,271.00,0.20
L003909,O01588,P015,3,254.00,0.20
L003910,O01589,P018,3,269.00,0.05
L003911,O01589,P021,4,249.00,0.00
L003912,O01590,P017,1,300.00,0.05
L003913,O01590,P021,2,249.00,0.20
L003914,O01590,P017,2,300.00,0.05
L003915,O01590,P011,1,80.00,0.10
L003916,O01591,P013,4,$271.00,0.20
L003917,O01591,P023,1,68.00,0.10
L003918,O01591,P012,2,134.00,0.05
L003919,O01592,P001,3,122.00,0.05
L003920,O01593,P024,3,81.00,0.20
L003921,O01593,P024,3,81.00,0.00
L003922,O01593,P002,1,284.00,0.00
L003923,O01593,P010,2,211.00,0.05
L003924,O01594,P022,4,134.00,0.00
L003925,O01594,P022,4,134.00,0.05
L003926,O01595,P016,5,231.00,0.05
L003927,O01595,P009,2,93.00,0.00
L003928,O01595,P013,4,271.00,0.05
L003929,O01596,P014,1,294.00,0.20
L003930,O01596,P018,2,269.00,0.05
L003931,O01596,P024,4,81.00,0.05
L003932,O01596,P005,5,65.00,0.00
L003933,O01597,P002,1,284.00,0.05
L003934,O01597,P021,4,249.00,0.05
L003935,O01597,P024,4,81.00,0.10
L003936,O01598,P012,3,134.00,0.10
L003937,O01599,P001,3,122.00,0.05
L003938,O01599,P004,2,123.00,10%
L003939,O01599,P015,2,254.00,0.05
L003940,O01600,P004,5,123.00,0.20
L003941,O01600,P009,5,93.00,0.05
L003942,O01600,P007,1,35.00,0.10
L003943,O01601,P015,3,254.00,0.20
L003944,O01602,P015,5,254.00,0.05
L003945,O01602,P009,5,$93.00,0.00
L003946,O01603,P020,1,189.00,0.05
L003947,O01603,P016,4,231.00,0.10
L003948,O01604,P007,2,35.00,0.05
L003949,O01605,P009,2,93.00,0.00
L003950,O01605,P012,2,134.00,0.20
L003951,O01606,P013,1,271.00,0.00
L003952,O01606,P015,5,254.00,0.00
L003953,O01606,P014,4,294.00,0.20
L003954,O01607,P022,2,134.00,0.10
L003955,O01608,P013,5,271.00,0.00
L003956,O01609,P002,3,284.00,0.00
L003957,O01609,P001,3,122.00,0.00
L003958,O01610,P002,5,284.00,0.20
L003959,O01610,P024,2,81.00,0.05
L003960,O01610,P013,5,271.00,0.20
L003961,O01610,P004,2,123.00,0.10
L003962,O01611,P005,2,65.00,0.10
L003963,O01611,P017,1,300.00,0.10
L003964,O01612,P007,4,35.00,0.10
L003965,O01613,P018,5,269.00,0.10
L003966,O01613,P013,4,271.00,0.00
L003967,O01614,P013,1,271.00,0.00
L003968,O01614,P015,4,254.00,0.20
L003969,O01615,P022,3,134.00,0%
L003970,O01615,P006,5,196.00,0.20
L003971,O01615,P015,5,254.00,0.10
L003972,O01615,P010,5,211.00,0.05
L003973,O01616,P003,5,199.00,0.05
L003974,O01617,P014,5,$294.00,0.05
L003975,O01617,P006,4,196.00,0.20
L003976,O01617,P020,4,189.00,0.00
L003977,O01617,P008,3,188.00,0.00
L003978,O01618,P005,5,65.00,0.05
L003979,O01618,P011,2,80.00,0.05
L003980,O01618,P004,3,123.00,0.10
L003981,O01619,P011,5,80.00,0.20
L003982,O01619,P010,4,211.00,0.00
L003983,O01619,P007,1,35.00,0.05
L003984,O01620,P002,3,284.00,0.10
L003985,O01620,P004,4,123.00,0.00
L003986,O01621,P022,1,134.00,0.10
L003987,O01621,P023,3,68.00,0.05
L003988,O01621,P010,5,211.00,0.20
